cat_id,Cat_sex,neuroticism,energy_level,affection,child_friendly,pet_friendly,vocal,trainability,grooming,independence,dominance,sex_Female,sex_Male,sex_Unknown,cat_name,cat_breed
CAT_01461,Male,2,3,6,6,1,7,6,6,4,7,0,1,0,Boris,Abyssinian
CAT_01462,Male,6,6,2,2,3,5,4,2,6,2,0,1,0,Brutus,Korat
CAT_01463,Male,5,5,4,3,2,6,5,4,5,5,0,1,0,Jasper,British Shorthair
CAT_01464,Male,4,5,2,6,7,3,4,4,2,2,0,1,0,Whiskers,Ragdoll
CAT_01465,Female,3,5,6,4,4,6,6,5,4,5,1,0,0,Luna,Siberian
CAT_01466,Female,5,3,3,3,2,2,4,3,5,3,1,0,0,Midge,Manx
CAT_01467,Female,2,5,5,4,4,7,6,3,6,2,1,0,0,Sasha,Siamese
CAT_01468,Male,2,4,6,4,4,5,5,3,4,4,0,1,0,Felix,Norwegian Forest Cat
CAT_01469,Male,1,4,6,6,5,5,6,6,4,2,0,1,0,Simba,Maine Coon
CAT_01470,Male,2,4,6,6,5,5,5,6,4,2,0,1,0,Gatsby,British Longhair
CAT_01471,Male,4,7,2,3,4,6,6,4,4,6,0,1,0,Riot,Abyssinian
CAT_01472,Female,4,4,7,4,2,7,5,4,4,2,1,0,0,Luna,Birman
CAT_01473,Female,6,6,5,2,2,7,2,2,3,3,1,0,0,Onyx,Sphynx
CAT_01474,Male,3,4,4,6,4,7,4,4,4,4,0,1,0,Cooper,Maine Coon
CAT_01475,Female,4,5,6,5,3,7,6,5,4,2,1,0,0,Whiskers,Norwegian Forest Cat
CAT_01476,Female,4,4,4,2,3,6,4,3,4,4,1,0,0,Lola,British Shorthair
CAT_01477,Male,4,5,5,4,4,5,4,4,4,5,0,1,0,Jasper,Siberian
CAT_01478,Male,4,5,4,4,4,5,5,4,4,5,0,1,0,Rocky,Ocicat
CAT_01479,Male,6,4,6,2,4,7,5,4,4,2,0,1,0,Thane,Devon Rex
CAT_01480,Male,4,5,6,5,3,7,6,5,2,5,0,1,0,Maverick,Savannah
CAT_01481,Male,1,4,6,7,7,4,6,6,4,2,0,1,0,Maverick,Abyssinian
CAT_01482,Female,3,5,6,6,1,2,5,5,4,3,1,0,0,Luna,British Shorthair
CAT_01483,Female,2,3,6,4,2,3,4,3,6,6,1,0,0,Gracie,Maine Coon
CAT_01484,Female,2,4,7,4,1,6,6,4,3,6,1,0,0,Sassy,Siamese
CAT_01485,Male,1,7,7,7,7,7,6,7,4,2,0,1,0,Apollo,Abyssinian
CAT_01486,Unknown,4,6,7,4,3,7,4,4,4,6,0,0,1,Onyx,Ocicat
CAT_01487,Female,3,4,4,4,3,5,4,4,4,4,1,0,0,Lola,Korat
CAT_01488,Female,2,7,7,6,3,7,6,6,6,3,1,0,0,Akira,Sphynx
CAT_01489,Male,3,5,6,6,5,7,6,6,4,4,0,1,0,Jasper,Bengal
CAT_01490,Male,2,5,6,6,2,5,4,4,4,6,0,1,0,Hunter,Russian Blue
CAT_01491,Female,2,6,6,5,1,6,5,4,6,6,1,0,0,Luna,Abyssinian
CAT_01492,Female,2,4,5,6,7,7,4,4,6,7,1,0,0,Daisy,Birman
CAT_01493,Male,2,4,6,7,4,7,6,6,3,2,0,1,0,Jasper,Maine Coon
CAT_01494,Female,1,5,7,6,1,7,5,4,6,6,1,0,0,Astrid,Abyssinian
CAT_01495,Male,2,2,6,6,2,5,4,4,4,6,0,1,0,Mochi,British Shorthair
CAT_01496,Female,6,5,2,3,4,4,4,4,3,3,1,0,0,Xanthe,Sphynx
CAT_01497,Male,2,4,6,7,6,3,6,6,5,2,0,1,0,Finn,Maine Coon
CAT_01498,Female,1,5,1,7,1,6,7,7,4,1,1,0,0,Zephyr,Siamese
CAT_01499,Male,5,4,6,6,7,6,4,6,2,1,0,1,0,Ragnar,Savannah
CAT_01500,Unknown,1,6,7,7,7,5,7,7,4,5,0,0,1,Onyx,Ocicat
CAT_01501,Female,5,5,6,3,1,6,4,2,4,3,1,0,0,Luna,British Shorthair
CAT_01502,Male,7,4,2,2,1,7,4,4,4,2,0,1,0,Brutus,Sphynx
CAT_01503,Female,4,2,2,4,2,6,3,4,2,3,1,0,0,Muffin,British Longhair
CAT_01504,Female,6,6,2,4,6,4,6,4,4,1,1,0,0,Zephyr,Abyssinian
CAT_01505,Female,5,4,4,4,1,1,4,2,5,5,1,0,0,Onyx,Russian Blue
CAT_01506,Female,6,6,6,4,3,6,5,4,4,5,1,0,0,Calypso,Maine Coon
CAT_01507,Male,3,4,4,6,3,7,6,4,6,3,0,1,0,Jasper,Ragdoll
CAT_01508,Female,6,6,6,5,1,6,4,4,4,5,1,0,0,Oolonga,Ocicat
CAT_01509,Female,4,5,6,2,1,6,4,2,4,4,1,0,0,Sable,Norwegian Forest Cat
CAT_01510,Male,1,5,7,7,7,3,6,7,5,1,0,1,0,Maximilian,Persian
CAT_01511,Female,4,5,6,6,3,7,4,4,6,4,1,0,0,Luna,Abyssinian
CAT_01512,Female,5,5,6,6,4,7,6,6,3,1,1,0,0,Astrid,Balinese
CAT_01513,Female,3,5,4,4,2,7,4,3,6,6,1,0,0,Whiskers,Siamese
CAT_01514,Female,2,6,6,6,1,7,3,3,4,3,1,0,0,Zephyr,Abyssinian
CAT_01515,Female,2,5,7,7,4,7,6,6,4,4,1,0,0,Cleo,Ragdoll
CAT_01516,Male,3,4,4,6,4,2,5,5,5,2,0,1,0,Jasper,British Shorthair
CAT_01517,Male,4,4,3,3,1,6,6,5,6,4,0,1,0,Thane,Russian Blue
CAT_01518,Unknown,5,3,6,4,6,3,4,3,4,3,0,0,1,Mochi,Ocicat
CAT_01519,Female,5,5,6,5,2,6,4,4,4,3,1,0,0,Onyx,Burmese
CAT_01520,Female,4,5,5,5,3,6,4,4,4,3,1,0,0,Piper,Chartreux
CAT_01521,Male,4,3,6,6,5,7,4,4,4,4,0,1,0,Rocket,Abyssinian
CAT_01522,Male,2,3,5,5,5,1,4,4,4,3,0,1,0,Brutus,British Shorthair
CAT_01523,Female,2,7,4,4,3,7,6,5,5,5,1,0,0,Zephyr,Siamese
CAT_01524,Male,3,6,6,4,4,5,5,4,3,5,0,1,0,Jasper,American Bobtail
CAT_01525,Male,4,5,6,4,2,7,3,2,4,5,0,1,0,Loki,Savannah
CAT_01526,Female,5,4,4,4,1,4,5,4,6,3,1,0,0,Onyx,Ocicat
CAT_01527,Male,2,7,6,2,3,7,6,3,4,4,0,1,0,Thane,Abyssinian
CAT_01528,Female,2,5,7,4,2,7,5,5,5,2,1,0,0,Luna,Ragdoll
CAT_01529,Female,6,4,4,2,1,5,4,2,4,6,1,0,0,Raven,Siberian
CAT_01530,Male,3,3,6,6,4,2,4,4,6,1,0,1,0,Mellow,Maine Coon
CAT_01531,Female,3,6,6,4,3,6,5,4,4,3,1,0,0,Luna,Abyssinian
CAT_01532,Female,2,4,7,7,4,7,6,6,6,2,1,0,0,Gracie,Ragdoll
CAT_01533,Male,5,5,4,4,4,6,5,4,4,4,0,1,0,Jasper,American Bobtail
CAT_01534,Male,3,5,7,4,1,6,5,4,4,6,0,1,0,Maverick,Ocicat
CAT_01535,Female,4,5,4,6,2,6,2,4,4,3,1,0,0,Whiskers,British Longhair
CAT_01536,Female,4,3,5,6,1,1,4,4,4,4,1,0,0,Misty,Maine Coon
CAT_01537,Male,2,4,7,7,7,4,6,6,6,1,0,1,0,Cooper,Sphynx
CAT_01538,Female,4,5,6,4,3,6,5,4,5,3,1,0,0,Cleo,Norwegian Forest Cat
CAT_01539,Male,2,5,4,5,4,5,4,4,6,4,0,1,0,Finn,American Curl
CAT_01540,Female,4,6,6,5,7,6,6,5,4,1,1,0,0,Nova,Siberian
CAT_01541,Male,2,5,7,7,5,7,6,6,4,2,0,1,0,Max,Abyssinian
CAT_01542,Female,5,4,4,3,2,5,6,4,4,1,1,0,0,Luna,British Longhair
CAT_01543,Female,2,5,6,4,3,7,6,4,4,2,1,0,0,Aria,Balinese
CAT_01544,Male,4,4,2,4,3,5,6,4,6,4,0,1,0,Jasper,Russian Blue
CAT_01545,Female,2,5,7,6,2,5,3,5,5,5,1,0,0,Onyx,Norwegian Forest Cat
CAT_01546,Male,4,3,6,7,1,7,6,6,6,7,0,1,0,Romeo,Maine Coon
CAT_01547,Male,5,5,3,4,3,5,3,2,4,3,0,1,0,Thane,American Bobtail
CAT_01548,Female,4,5,6,6,2,3,5,4,4,5,1,0,0,Willow,Siberian
CAT_01549,Female,5,5,4,3,4,3,6,4,4,1,1,0,0,Piper,Ocicat
CAT_01550,Male,4,6,7,5,4,7,4,5,3,3,0,1,0,Hunter,Bengal
CAT_01551,Female,4,5,4,3,5,7,4,4,4,3,1,0,0,Luna,Abyssinian
CAT_01552,Female,4,4,4,4,5,5,4,4,5,4,1,0,0,Daphne,British Shorthair
CAT_01553,Female,2,5,6,6,3,4,4,4,6,5,1,0,0,Jasmine,Siamese
CAT_01554,Male,4,4,5,6,5,6,5,5,4,3,0,1,0,Finn,Maine Coon
CAT_01555,Female,3,6,6,4,3,6,6,4,4,4,1,0,0,Akira,Abyssinian
CAT_01556,Male,2,4,4,4,4,6,6,4,6,2,0,1,0,Orion,Norwegian Forest Cat
CAT_01557,Female,4,6,6,2,1,7,4,1,3,5,1,0,0,Raven,Sphynx
CAT_01558,Male,2,6,6,6,4,5,6,6,6,4,0,1,0,Thane,Bengal
CAT_01559,Female,2,4,6,6,4,6,4,5,4,1,1,0,0,Piper,Ragdoll
CAT_01560,Male,1,4,7,7,4,4,6,6,6,2,0,1,0,Apollo,Persian
CAT_01561,Female,2,6,6,4,4,7,4,4,4,4,1,0,0,Luna,British Longhair
CAT_01562,Male,4,2,6,4,1,6,6,4,6,6,0,1,0,Jasper,Russian Blue
CAT_01563,Male,4,4,6,4,2,6,6,5,5,5,0,1,0,Finn,Maine Coon
CAT_01564,Male,1,6,7,7,4,7,7,7,4,3,0,1,0,Apollo,Abyssinian
CAT_01565,Female,4,5,6,5,3,6,6,5,4,4,1,0,0,Whiskers,Birman
CAT_01566,Female,2,5,5,6,4,7,2,4,6,5,1,0,0,Lola,Norwegian Forest Cat
CAT_01567,Female,1,5,6,6,7,4,6,6,6,3,1,0,0,Daisy,Ragdoll
CAT_01568,Male,6,3,7,4,4,6,5,4,4,1,0,1,0,Nero,British Shorthair
CAT_01569,Male,3,5,6,4,4,3,6,5,4,3,0,1,0,Maverick,Siberian
CAT_01570,Male,1,4,7,6,3,6,4,4,3,3,0,1,0,Cody,Bengal
CAT_01571,Male,1,5,6,4,5,7,6,4,6,5,0,1,0,Rocket,Abyssinian
CAT_01572,Female,5,5,4,3,1,7,6,4,6,1,1,0,0,Onyx,British Longhair
CAT_01573,Male,2,5,6,6,1,7,6,6,6,6,0,1,0,Thane,Maine Coon
CAT_01574,Female,2,6,7,4,1,7,4,3,4,5,1,0,0,Luna,Siamese
CAT_01575,Male,2,5,7,4,4,3,6,5,4,3,0,1,0,Jasper,Ragdoll
CAT_01576,Male,2,4,6,4,4,5,6,4,4,4,0,1,0,Finn,Domestic Shorthair
CAT_01577,Female,4,3,6,4,2,2,4,4,5,3,1,0,0,Misty,Birman
CAT_01578,Female,1,1,7,7,4,7,4,5,4,3,1,0,0,Daisy,Persian
CAT_01579,Female,3,5,6,6,6,6,6,5,6,4,1,0,0,Saffron,Norwegian Forest Cat
CAT_01580,Male,1,5,6,7,7,3,4,4,4,1,0,1,0,Baxter,Bombay
CAT_01581,Female,4,5,2,3,2,5,6,4,6,3,1,0,0,Luna,Abyssinian
CAT_01582,Female,1,6,4,5,1,7,5,5,4,3,1,0,0,Zuzu,Abyssinian
CAT_01583,Female,1,4,6,6,6,7,6,6,4,3,1,0,0,Daisy,Ragdoll
CAT_01584,Male,4,6,5,3,2,4,6,4,5,6,0,1,0,Baron,Ocicat
CAT_01585,Female,3,4,6,6,5,5,4,5,4,3,1,0,0,Lola,Birman
CAT_01586,Male,2,5,7,5,4,3,7,6,5,1,0,1,0,Maxim,Maine Coon
CAT_01587,Female,5,5,6,6,6,5,6,6,4,2,1,0,0,Ophelia,Norwegian Forest Cat
CAT_01588,Male,2,5,6,4,3,7,6,5,4,3,0,1,0,Hunter,Siamese
CAT_01589,Female,5,6,6,4,2,7,4,2,5,3,1,0,0,Raven,Savannah
CAT_01590,Female,1,5,7,6,4,7,6,6,4,5,1,0,0,Aurora,Siberian
CAT_01591,Female,6,7,2,2,2,5,6,4,4,5,1,0,0,Luna,Abyssinian
CAT_01592,Female,3,4,5,6,5,6,4,4,4,3,1,0,0,Daisy,Birman
CAT_01593,Male,4,5,6,4,4,1,4,4,4,3,0,1,0,Jasper,American Bobtail
CAT_01594,Female,6,5,1,2,1,7,6,2,4,1,1,0,0,Sassy,Sphynx
CAT_01595,Female,6,4,4,3,4,5,4,2,5,4,1,0,0,Whiskers,Devon Rex
CAT_01596,Female,4,5,6,6,4,2,4,4,6,2,1,0,0,Lola,Maine Coon
CAT_01597,Female,5,5,6,5,4,3,7,6,3,1,1,0,0,Cleo,Siberian
CAT_01598,Female,2,5,7,5,1,6,4,4,4,4,1,0,0,Gracie,Korat
CAT_01599,Male,2,6,4,4,3,7,6,4,5,5,0,1,0,Thane,Bombay
CAT_01600,Female,5,3,4,3,4,3,4,4,2,2,1,0,0,Mimi,Russian Blue
CAT_01601,Male,4,5,3,4,3,5,6,5,6,3,0,1,0,Kaiser,Abyssinian
CAT_01602,Male,2,4,6,4,2,7,4,2,6,3,0,1,0,Django,British Shorthair
CAT_01603,Male,7,6,2,1,1,1,4,1,1,1,0,1,0,Scorch,Sphynx
CAT_01604,Female,3,2,4,5,1,2,2,3,4,6,1,0,0,Luna,Ragdoll
CAT_01605,Male,4,5,4,2,2,6,2,2,5,4,0,1,0,Thane,American Bobtail
CAT_01606,Male,3,4,4,4,2,3,4,4,5,5,0,1,0,Jasper,Maine Coon
CAT_01607,Female,1,5,7,6,4,7,5,5,5,2,1,0,0,Nova,Siamese
CAT_01608,Male,5,6,6,5,7,6,7,6,5,7,0,1,0,Onyx,Ocicat
CAT_01609,Male,6,4,6,2,1,5,4,2,4,1,0,1,0,Ragnar,Devon Rex
CAT_01610,Female,5,5,6,4,1,6,6,4,6,3,1,0,0,Oreo,Norwegian Forest Cat
CAT_01611,Female,4,4,4,4,2,5,4,4,6,4,1,0,0,Luna,British Shorthair
CAT_01612,Female,4,3,2,4,3,2,4,4,4,4,1,0,0,Midge,British Longhair
CAT_01613,Female,2,5,6,6,5,7,4,4,5,3,1,0,0,Zing,Abyssinian
CAT_01614,Male,3,4,4,5,3,4,5,5,4,3,0,1,0,Baxter,Maine Coon
CAT_01615,Female,2,5,6,6,6,5,6,6,4,3,1,0,0,Sasha,Ragdoll
CAT_01616,Male,4,3,4,6,4,7,4,4,4,3,0,1,0,Jasper,Norwegian Forest Cat
CAT_01617,Female,2,3,7,6,2,2,4,6,4,4,1,0,0,Lylah,Siberian
CAT_01618,Male,2,6,4,4,1,4,4,2,6,7,0,1,0,Thane,Ocicat
CAT_01619,Female,3,6,4,6,1,6,6,5,6,3,1,0,0,Onyx,Savannah
CAT_01620,Male,4,4,6,4,2,7,2,3,3,6,0,1,0,Gatsby,Sphynx
CAT_01621,Male,3,6,7,6,1,7,4,5,6,7,0,1,0,Ranger,Abyssinian
CAT_01622,Female,3,3,7,6,1,7,4,5,5,6,1,0,0,Luna,British Longhair
CAT_01623,Female,4,5,5,6,6,1,4,4,4,2,1,0,0,Mochi,Korat
CAT_01624,Female,4,6,6,5,1,7,6,6,6,6,1,0,0,Onyx,Ocicat
CAT_01625,Male,4,4,6,6,5,7,4,5,4,2,0,1,0,Jasper,Norwegian Forest Cat
CAT_01626,Male,1,6,7,6,1,7,7,6,4,4,0,1,0,Apollo,Abyssinian
CAT_01627,Male,6,5,6,4,4,4,5,3,4,5,0,1,0,Bruiser,Siamese
CAT_01628,Male,2,5,7,7,4,6,4,6,2,3,0,1,0,Finn,Maine Coon
CAT_01629,Female,2,4,6,6,4,6,5,5,4,2,1,0,0,Piper,British Shorthair
CAT_01630,Male,3,3,5,6,4,7,5,5,7,4,0,1,0,Thane,Russian Blue
CAT_01631,Male,4,6,4,4,6,6,6,6,6,2,0,1,0,Rufus,Abyssinian
CAT_01632,Female,1,5,7,7,7,5,6,7,4,3,1,0,0,Luna,Ragdoll
CAT_01633,Female,3,4,6,5,1,1,5,4,4,4,1,0,0,Whiskers,British Shorthair
CAT_01634,Female,4,6,4,2,1,6,5,2,4,7,1,0,0,Onyx,Savannah
CAT_01635,Male,5,3,7,6,4,5,4,6,4,1,0,1,0,Jasper,Maine Coon
CAT_01636,Female,2,4,6,6,2,1,5,4,6,2,1,0,0,Lola,British Longhair
CAT_01637,Female,3,5,6,6,4,7,4,4,4,4,1,0,0,Zara,Siamese
CAT_01638,Female,3,4,6,4,4,4,4,4,4,3,1,0,0,Mimi,Domestic Shorthair
CAT_01639,Female,6,3,3,2,1,2,4,3,4,5,1,0,0,Raven,Sphynx
CAT_01640,Female,4,3,6,4,3,6,5,4,5,2,1,0,0,Cleo,Norwegian Forest Cat
CAT_01641,Female,6,5,6,4,3,3,4,2,3,3,1,0,0,Luna,British Shorthair
CAT_01642,Male,2,4,6,6,5,2,5,5,5,2,0,1,0,Jasper,Maine Coon
CAT_01643,Female,4,5,6,6,1,4,6,6,4,3,1,0,0,Willow,Siamese
CAT_01644,Male,2,4,6,5,6,6,6,6,4,3,0,1,0,Leo,Abyssinian
CAT_01645,Female,3,3,6,4,4,4,3,2,5,2,1,0,0,Mimi,Domestic Shorthair
CAT_01646,Male,4,5,5,4,5,6,4,4,6,6,0,1,0,Brutus,Russian Blue
CAT_01647,Female,1,5,7,7,1,7,6,7,4,6,1,0,0,Cleo,Persian
CAT_01648,Male,2,6,6,4,4,4,4,3,4,5,0,1,0,Rocky,Bengal
CAT_01649,Male,2,5,7,5,3,6,6,4,4,5,0,1,0,Finn,Norwegian Forest Cat
CAT_01650,Male,5,4,1,3,1,7,6,4,5,6,0,1,0,Thane,Sphynx
CAT_01651,Male,3,5,6,6,5,5,6,6,4,4,0,1,0,Max,British Shorthair
CAT_01652,Female,7,3,6,4,1,2,4,2,6,1,1,0,0,Luna,Russian Blue
CAT_01653,Female,2,6,7,6,3,7,6,6,4,2,1,0,0,Aria,Abyssinian
CAT_01654,Female,2,5,6,6,4,7,4,4,6,3,1,0,0,Lola,Maine Coon
CAT_01655,Male,2,5,5,5,1,7,5,4,5,5,0,1,0,Jasper,Bengal
CAT_01656,Female,4,5,6,5,1,7,5,5,5,2,1,0,0,Whiskers,Sphynx
CAT_01657,Female,2,4,6,6,4,4,4,5,6,3,1,0,0,Cleo,Norwegian Forest Cat
CAT_01658,Female,4,4,6,6,3,3,6,6,4,3,1,0,0,Piper,Chartreux
CAT_01659,Female,2,4,6,6,2,4,5,6,4,5,1,0,0,Sasha,Siberian
CAT_01660,Male,4,4,3,4,3,6,6,4,6,4,0,1,0,Thane,Ocicat
CAT_01661,Female,1,4,7,7,4,2,4,5,4,2,1,0,0,Luna,British Shorthair
CAT_01662,Unknown,1,5,6,5,3,7,7,6,4,2,0,0,1,Blaze,Abyssinian
CAT_01663,Male,2,2,4,4,4,7,5,4,6,4,0,1,0,Jasper,British Longhair
CAT_01664,Female,7,6,4,3,4,7,6,4,4,3,1,0,0,Raven,Siamese
CAT_01665,Male,4,5,6,4,3,5,5,4,4,4,0,1,0,Onyx,Ocicat
CAT_01666,Male,4,3,4,4,5,1,5,4,4,2,0,1,0,Gus,Maine Coon
CAT_01667,Female,1,3,7,7,4,3,4,6,4,1,1,0,0,Daisy,Ragdoll
CAT_01668,Female,4,5,4,4,4,5,5,5,4,4,1,0,0,Whiskers,Norwegian Forest Cat
CAT_01669,Female,4,5,6,6,3,7,5,6,4,3,1,0,0,Cleo,Burmese
CAT_01670,Female,4,4,6,6,3,5,5,5,4,5,1,0,0,Oozie,Siberian
CAT_01671,Female,4,4,6,4,1,5,4,4,5,6,1,0,0,Luna,Abyssinian
CAT_01672,Female,1,2,4,6,4,7,4,4,4,4,1,0,0,Muffin,British Longhair
CAT_01673,Female,2,6,6,3,2,6,4,2,4,6,1,0,0,Jazz,Abyssinian
CAT_01674,Male,2,5,6,4,1,2,4,4,6,7,0,1,0,Titan,Russian Blue
CAT_01675,Female,4,3,5,4,3,5,5,4,4,3,1,0,0,Whiskers,Exotic Shorthair
CAT_01676,Female,3,5,5,5,5,5,6,5,4,2,1,0,0,Harmony,Maine Coon
CAT_01677,Male,1,3,1,6,1,1,2,4,1,3,0,1,0,Bingo,Korat
CAT_01678,Male,3,5,6,6,2,7,5,5,6,2,0,1,0,Ragnar,Norwegian Forest Cat
CAT_01679,Male,2,4,6,6,3,7,4,4,6,4,0,1,0,Kai,American Shorthair
CAT_01680,Female,2,6,7,5,5,7,6,5,4,3,1,0,0,Ophelia,Siberian
CAT_01681,Male,5,4,5,5,4,6,4,4,4,4,0,1,0,Rufus,Abyssinian
CAT_01682,Male,3,7,7,6,1,7,7,6,5,2,0,1,0,Blaze,Bengal
CAT_01683,Female,3,5,4,6,2,5,4,4,6,5,1,0,0,Luna,Abyssinian
CAT_01684,Male,5,3,3,4,3,6,6,4,6,4,0,1,0,Jasper,British Shorthair
CAT_01685,Male,3,3,6,5,4,3,4,4,5,4,0,1,0,Finn,Maine Coon
CAT_01686,Male,2,5,7,4,2,7,2,2,3,6,0,1,0,Rocky,Abyssinian
CAT_01687,Female,4,4,5,5,6,4,6,5,4,2,1,0,0,Cleo,British Longhair
CAT_01688,Male,2,4,6,4,3,7,4,4,4,3,0,1,0,Leo,Siamese
CAT_01689,Male,4,4,6,6,4,6,5,4,6,5,0,1,0,Gideon,Norwegian Forest Cat
CAT_01690,Female,1,3,5,5,4,5,4,4,6,5,1,0,0,Willow,Ragdoll
CAT_01691,Female,2,5,7,6,4,5,6,6,4,4,1,0,0,Luna,Abyssinian
CAT_01692,Male,3,4,6,4,2,5,4,5,5,4,0,1,0,Jasper,British Shorthair
CAT_01693,Male,4,5,3,4,4,5,4,4,5,3,0,1,0,Finn,American Bobtail
CAT_01694,Female,5,5,5,3,2,6,3,2,6,5,1,0,0,Onyx,Sphynx
CAT_01695,Female,2,4,7,6,3,6,6,6,5,5,1,0,0,Daisy,Maine Coon
CAT_01696,Male,2,6,7,6,2,7,4,4,4,3,0,1,0,Blaze,Savannah
CAT_01697,Female,5,4,6,4,1,7,6,4,6,5,1,0,0,Raven,Ocicat
CAT_01698,Female,7,3,4,4,1,7,4,4,5,1,1,0,0,Sable,Russian Blue
CAT_01699,Female,3,4,4,5,2,6,4,4,6,3,1,0,0,Willow,Devon Rex
CAT_01700,Female,5,5,5,3,1,3,4,3,4,5,1,0,0,Piper,Norwegian Forest Cat
CAT_01701,Male,2,5,6,6,4,5,6,6,6,4,0,1,0,Rocket,Abyssinian
CAT_01702,Male,3,5,6,5,4,7,4,4,4,4,0,1,0,Jasper,British Shorthair
CAT_01703,Male,1,6,7,7,7,7,6,7,4,2,0,1,0,Apollo,Maine Coon
CAT_01704,Male,5,5,6,4,5,3,4,3,4,2,0,1,0,Buster,Russian Blue
CAT_01705,Male,2,5,6,6,5,5,6,6,6,2,0,1,0,Maverick,Bengal
CAT_01706,Male,1,5,7,7,2,6,6,6,4,6,0,1,0,Zeus,Siamese
CAT_01707,Female,1,5,7,6,1,7,4,6,4,6,1,0,0,Onyx,Persian
CAT_01708,Male,2,4,6,6,1,7,7,6,7,3,0,1,0,Caspian,Ocicat
CAT_01709,Female,2,6,6,6,3,6,5,5,4,2,1,0,0,Akira,Norwegian Forest Cat
CAT_01710,Male,5,5,6,5,4,6,6,4,2,4,0,1,0,Hunter,Siberian
CAT_01711,Male,2,5,2,4,5,6,3,2,6,1,0,1,0,Ranger,Abyssinian
CAT_01712,Male,3,3,5,6,2,3,4,4,6,3,0,1,0,Jasper,British Shorthair
CAT_01713,Female,4,4,4,4,2,6,3,2,4,5,1,0,0,Onyx,Siamese
CAT_01714,Female,5,4,4,4,2,5,4,3,3,4,1,0,0,Luna,Tonkinese
CAT_01715,Female,4,6,6,4,4,5,4,4,4,4,1,0,0,Daisy,Bengal
CAT_01716,Female,6,4,6,3,2,5,5,3,3,3,1,0,0,Sable,Ocicat
CAT_01717,Male,2,5,7,4,5,5,6,6,4,2,0,1,0,Maximus,Siberian
CAT_01718,Male,5,6,6,4,4,2,5,3,4,5,0,1,0,Thane,Savannah
CAT_01719,Female,3,6,6,6,1,7,4,4,6,3,1,0,0,Xanthe,Norwegian Forest Cat
CAT_01720,Female,3,5,6,4,2,7,7,4,6,3,1,0,0,Akira,Maine Coon
CAT_01721,Female,2,5,4,6,1,7,6,6,6,7,1,0,0,Luna,British Shorthair
CAT_01722,Female,2,4,6,6,4,5,4,4,4,3,1,0,0,Muffin,Ragdoll
CAT_01723,Female,1,2,6,7,1,2,4,6,6,7,1,0,0,Gracie,Maine Coon
CAT_01724,Male,4,5,4,4,5,5,4,4,6,3,0,1,0,Jasper,Ocicat
CAT_01725,Female,5,4,6,5,4,6,4,4,6,5,1,0,0,Whiskers,Balinese
CAT_01726,Male,6,5,4,4,5,5,6,2,6,4,0,1,0,Rocky,Abyssinian
CAT_01727,Female,6,4,5,4,2,5,4,5,4,3,1,0,0,Sassy,Siamese
CAT_01728,Male,2,4,6,6,4,4,6,6,6,3,0,1,0,Finn,Norwegian Forest Cat
CAT_01729,Female,2,4,6,4,3,7,4,2,6,4,1,0,0,Onyx,Egyptian Mau
CAT_01730,Female,1,5,7,7,5,2,5,7,4,2,1,0,0,Cleo,Persian
CAT_01731,Male,5,6,4,5,5,3,6,4,4,4,0,1,0,Boris,Abyssinian
CAT_01732,Male,4,4,6,6,4,1,2,5,4,2,0,1,0,Whiskers,British Longhair
CAT_01733,Male,2,5,6,6,6,3,6,6,4,1,0,1,0,Simba,Maine Coon
CAT_01734,Female,2,4,6,4,3,7,5,4,4,5,1,0,0,Luna,Siamese
CAT_01735,Male,5,4,6,4,4,5,5,5,5,2,0,1,0,Jasper,British Shorthair
CAT_01736,Female,4,4,5,4,3,5,5,4,4,5,1,0,0,Midge,Birman
CAT_01737,Male,4,4,3,2,2,2,3,2,6,5,0,1,0,Scorch,Korat
CAT_01738,Female,5,4,5,5,2,1,4,4,4,2,1,0,0,Piper,Russian Blue
CAT_01739,Male,5,6,2,2,2,7,4,2,4,4,0,1,0,Ripley,Savannah
CAT_01740,Male,2,5,6,6,7,5,5,6,4,2,0,1,0,Finnley,Norwegian Forest Cat
CAT_01741,Male,1,5,6,6,6,5,6,6,4,3,0,1,0,Milo,Domestic Shorthair
CAT_01742,Male,5,5,4,4,7,6,6,6,6,3,0,1,0,Jasper,Abyssinian
CAT_01743,Male,2,7,4,7,1,7,7,7,4,4,0,1,0,Zephyr,Ocicat
CAT_01744,Female,2,4,5,6,3,5,5,5,4,3,1,0,0,Luna,British Shorthair
CAT_01745,Female,4,5,6,6,4,6,6,5,4,3,1,0,0,Lila,Maine Coon
CAT_01746,Male,2,4,6,4,5,6,5,4,6,2,0,1,0,Finn,Singapura
CAT_01747,Female,4,5,2,4,3,1,5,2,6,2,1,0,0,Sable,Cornish Rex
CAT_01748,Female,3,3,6,5,4,3,6,5,6,3,1,0,0,Cleo,Russian Blue
CAT_01749,Male,2,5,4,6,5,4,4,5,6,1,0,1,0,Gatsby,Norwegian Forest Cat
CAT_01750,Male,3,3,6,6,3,6,4,4,4,5,0,1,0,Thane,Bengal
CAT_01751,Male,3,4,6,4,3,5,6,5,4,4,0,1,0,Kai,Abyssinian
CAT_01752,Male,5,5,6,4,1,5,2,2,3,3,0,1,0,Binx,Cornish Rex
CAT_01753,Female,2,4,6,6,2,6,6,6,4,3,1,0,0,Luna,British Longhair
